deal_id,creator_id,brand,niche,platform,content_format,follower_count,follower_tier,engagement_rate,offered_rate_usd,market_rate_usd,offer_vs_market_pct,negotiated_rate_usd,usage_rights_included,usage_rights_fee_usd,exclusivity_months,exclusivity_fee_usd,total_deal_value_usd,payment_terms_days,kill_fee_included,revision_rounds_allowed,deal_date,status,used_ai_benchmark,rate_recovered_usd,offer_percentile,is_below_market,market_gap_usd
DEA00978,CRE0279,Blue Apron,Parenting & Family,LinkedIn,Newsletter,79287,Micro,0.0233,901.54,1297.42,-30.5,1310.25,False,0.0,0,0.0,1310.25,15,True,Unlimited,2025-10-09,Completed,True,408.71,0.889,True,395.88
DEA00979,CRE0179,Toptal,Beauty & Fashion,TikTok,Instagram Post,264902,Mid,0.0631,1835.24,3569.67,-48.6,2209.77,True,1012.1,1,184.15,3406.02,30,True,3,2026-02-18,Declined,False,374.53,0.125,True,1734.43
DEA00980,CRE0192,HelloFresh,Sustainable Living,Substack,Dedicated Video,69718,Micro,0.5928,3939.22,8623.42,-54.3,4763.68,False,0.0,12,4763.68,9527.36,30,False,5,2025-11-21,Negotiating,True,824.46,1.0,True,4684.2
DEA00981,CRE0098,Brilliant,Technology & Software,YouTube,Instagram Post,65257,Micro,0.0301,374.29,1091.81,-65.7,550.87,True,259.3,1,45.91,856.08,15,True,Unlimited,2025-10-09,Negotiating,False,176.58,0.3,True,717.52
DEA00982,CRE0533,Blue Apron,Music & Audio Production,LinkedIn,TikTok,17542,Micro,0.0282,201.42,240.68,-16.3,252.71,True,85.74,2,42.12,380.57,30,True,2,2026-03-14,In Progress,False,51.29,0.222,True,39.26
DEA00983,CRE0100,Toptal,Parenting & Family,YouTube,Story Series,294650,Mid,0.0512,1810.08,3265.15,-44.6,2457.29,True,1018.54,1,204.77,3680.6,30,True,Unlimited,2025-08-10,In Progress,False,647.21,0.429,True,1455.07
DEA00984,CRE0044,Headspace,Science & Space,Twitter/X,Newsletter,169269,Mid,0.024,2076.82,3209.61,-35.3,2890.12,False,0.0,2,481.69,3371.81,15,False,3,2025-10-04,Completed,True,813.3,0.5,True,1132.79
DEA00985,CRE0385,Asana,Photography & Videography,Twitter/X,Story Series,390822,Mid,0.0207,2586.18,3142.43,-17.7,3299.55,True,1628.08,0,0.0,4927.63,90,True,2,2025-10-02,Declined,True,713.37,0.8,True,556.25
DEA00986,CRE0216,Manscaped,Personal Development,Twitter/X,Integration,90613,Micro,0.0208,557.76,1401.98,-60.2,672.72,True,284.87,2,112.12,1069.71,90,False,Unlimited,2025-11-14,Negotiating,False,114.96,0.6,True,844.22
DEA00987,CRE0174,Hover,Sustainable Living,Substack,Story Series,137569,Mid,0.4854,1755.37,5071.65,-65.4,2658.59,True,1243.23,6,1329.3,5231.12,60,False,2,2025-06-12,Completed,False,903.22,0.222,True,3316.28
DEA00988,CRE0119,Squarespace,Sustainable Living,TikTok,TikTok,303554,Mid,0.0529,3536.01,4364.41,-19.0,4582.63,False,0.0,12,4582.63,9165.26,30,True,2,2025-06-30,Completed,False,1046.62,0.875,True,828.4
DEA00989,CRE0028,Dollar Shave Club,Photography & Videography,LinkedIn,Integration,79488,Micro,0.0289,958.5,1237.4,-22.5,1204.68,False,0.0,0,0.0,1204.68,60,True,2,2025-04-23,Declined,True,246.18,1.0,True,278.9
DEA00990,CRE0142,Raycon,Language Learning,TikTok,Story Series,702480,Macro,0.0727,5336.32,8511.33,-37.3,5547.51,True,1958.34,0,0.0,7505.85,30,True,2,2026-02-10,Completed,False,211.19,0.667,True,3175.01
DEA00991,CRE0271,Public,Sustainable Living,Substack,Instagram Post,630162,Macro,0.469,11036.11,24034.87,-54.1,13428.0,True,6612.82,2,2238.0,22278.82,90,True,5,2025-08-25,Completed,False,2391.89,0.333,True,12998.76
DEA00992,CRE0404,Canva,Comedy & Entertainment,LinkedIn,Instagram Post,131746,Mid,0.0275,981.84,1224.66,-19.8,1044.74,False,0.0,0,0.0,1044.74,30,False,5,2025-09-01,Completed,False,62.9,0.125,True,242.82
DEA00993,CRE0395,Betterment,Photography & Videography,Instagram,Newsletter,45066,Micro,0.0161,596.1,739.42,-19.4,776.39,False,0.0,12,776.39,1552.78,15,True,Unlimited,2025-12-10,Completed,True,180.29,1.0,True,143.32
DEA00994,CRE0154,Blue Apron,Photography & Videography,YouTube,Dedicated Video,354873,Mid,0.0155,5948.7,7790.51,-23.6,8180.04,False,0.0,1,681.67,8861.71,90,True,Unlimited,2025-11-20,Completed,False,2231.34,1.0,True,1841.81
DEA00995,CRE0542,Athletic Greens,Home Decor & Interior Design,TikTok,Dedicated Video,1950427,Mega,0.0469,22321.6,60462.36,-63.1,33240.83,False,0.0,12,33240.83,66481.66,30,True,2,2025-09-26,Completed,False,10919.23,0.333,True,38140.76
DEA00996,CRE0567,Toptal,Food & Cooking,Substack,Instagram Post,451255,Mid,0.318,7090.49,14600.84,-51.4,10038.44,False,0.0,6,5019.22,15057.66,30,False,5,2026-02-24,Declined,False,2947.95,0.625,True,7510.35
DEA00997,CRE0171,Airtable,Music & Audio Production,TikTok,TikTok,241848,Mid,0.0445,1411.22,3664.84,-61.5,1830.35,False,0.0,2,305.06,2135.41,15,True,2,2025-07-02,Negotiating,True,419.13,0.286,True,2253.62
DEA00998,CRE0137,Airtable,Parenting & Family,LinkedIn,TikTok,333257,Mid,0.0222,2446.21,3848.31,-36.4,3008.65,True,951.57,2,501.44,4461.66,45,True,2,2025-12-13,Declined,False,562.44,0.222,True,1402.1
DEA00999,CRE0447,Notion,Business & Entrepreneurship,LinkedIn,TikTok,316197,Mid,0.0221,3137.21,4999.05,-37.2,3759.96,True,1323.93,2,626.66,5710.55,60,True,2,2025-12-20,Completed,False,622.75,0.5,True,1861.84
DEA01000,CRE0241,Audible,Home Decor & Interior Design,Twitter/X,Reel,836012,Macro,0.0141,6129.6,9569.5,-35.9,8851.2,True,3715.03,1,737.6,13303.83,45,True,2,2025-08-05,Negotiating,False,2721.6,0.5,True,3439.9
DEA01001,CRE0254,Audible,Pet Care,Twitter/X,Dedicated Video,3610998,Mega,0.0287,41557.39,97866.48,-57.5,60265.86,True,23687.32,0,0.0,83953.18,30,True,1,2025-06-07,Completed,True,18708.47,0.5,True,56309.09
DEA01002,CRE0035,Headspace,Language Learning,Substack,TikTok,3649579,Mega,0.5647,74455.8,201440.42,-63.0,99315.02,False,0.0,0,0.0,99315.02,30,True,2,2026-02-02,Completed,True,24859.22,1.0,True,126984.62
DEA01003,CRE0294,Hover,Language Learning,Instagram,Newsletter,317808,Mid,0.0329,4004.56,6029.09,-33.6,4149.68,False,0.0,2,691.61,4841.29,60,False,2,2025-12-09,Declined,True,145.12,0.75,True,2024.53
DEA01004,CRE0034,Airtable,Education & Online Courses,YouTube,TikTok,2323982,Mega,0.0521,36942.72,46353.84,-20.3,40073.58,True,19709.26,1,3339.47,63122.31,60,False,5,2025-08-19,In Progress,False,3130.86,1.0,True,9411.12
DEA01005,CRE0265,Airtable,Science & Space,YouTube,Newsletter,17908,Micro,0.0453,156.61,425.44,-63.2,249.79,True,90.34,0,0.0,340.13,30,False,1,2026-01-26,Declined,False,93.18,0.4,True,268.83
DEA01006,CRE0066,Calm,Beauty & Fashion,YouTube,Dedicated Video,470991,Mid,0.0431,6518.08,15156.92,-57.0,10074.84,True,3545.52,0,0.0,13620.36,30,True,3,2025-10-17,In Progress,True,3556.76,1.0,True,8638.84
DEA01007,CRE0581,Grammarly,Beauty & Fashion,LinkedIn,Dedicated Video,18499,Micro,0.0256,442.48,576.93,-23.3,528.46,True,209.2,3,132.12,869.78,30,True,3,2025-06-02,Completed,False,85.98,0.625,True,134.45
DEA01008,CRE0149,Factor Meals,Music & Audio Production,Substack,Dedicated Video,86652,Micro,0.3677,3744.46,6962.81,-46.2,5934.99,False,0.0,0,0.0,5934.99,30,True,Unlimited,2025-09-27,Completed,True,2190.53,0.909,True,3218.35
DEA01009,CRE0283,HelloFresh,Music & Audio Production,Twitter/X,Reel,138967,Mid,0.0311,591.34,1835.7,-67.8,679.14,False,0.0,0,0.0,679.14,30,True,2,2026-01-12,Completed,False,87.8,0.5,True,1244.36
DEA01010,CRE0385,Ridge Wallet,Science & Space,Instagram,Reel,135205,Mid,0.0383,1422.12,2290.81,-37.9,2039.38,False,0.0,12,2039.38,4078.76,30,False,2,2026-01-06,Completed,False,617.26,0.333,True,868.69
DEA01011,CRE0033,Factor Meals,Photography & Videography,TikTok,Integration,64929,Micro,0.0492,725.93,1176.07,-38.3,1042.38,False,0.0,0,0.0,1042.38,90,False,2,2025-06-30,Completed,True,316.45,0.8,True,450.14
DEA01012,CRE0140,Grammarly,Finance & Investing,Substack,Story Series,64962,Micro,0.2498,1339.22,2173.79,-38.4,2034.59,True,822.92,2,339.1,3196.61,45,False,3,2025-11-20,Completed,True,695.37,0.182,True,834.57
DEA01013,CRE0311,Blue Apron,Food & Cooking,YouTube,TikTok,283059,Mid,0.0522,1999.82,3934.81,-49.2,2859.99,True,1127.2,6,1429.99,5417.18,30,False,1,2025-09-04,Completed,True,860.17,0.778,True,1934.99
DEA01014,CRE0469,Manscaped,Business & Entrepreneurship,Substack,TikTok,895696,Macro,0.1552,20761.76,29598.32,-29.9,31078.24,False,0.0,3,7769.56,38847.8,60,True,2,2026-01-27,Completed,False,10316.48,0.5,True,8836.56
DEA01015,CRE0048,ExpressVPN,Gaming & Esports,YouTube,TikTok,132032,Mid,0.0637,1917.91,2610.56,-26.5,2693.08,False,0.0,0,0.0,2693.08,45,True,3,2025-04-23,Declined,False,775.17,0.5,True,692.65
DEA01016,CRE0527,MasterClass,Photography & Videography,Instagram,Instagram Post,391010,Mid,0.0278,1112.22,3655.27,-69.6,1679.15,False,0.0,0,0.0,1679.15,30,False,Unlimited,2025-09-30,Negotiating,True,566.93,0.25,True,2543.05
DEA01017,CRE0483,Calm,Music & Audio Production,YouTube,Story Series,48813,Micro,0.0408,326.12,433.67,-24.8,447.34,False,0.0,12,447.34,894.68,60,True,Unlimited,2025-11-17,Completed,True,121.22,0.375,True,107.55
DEA01018,CRE0556,Dollar Shave Club,Education & Online Courses,LinkedIn,Newsletter,401447,Mid,0.0353,6435.14,9687.17,-33.6,9907.78,True,4147.49,3,2476.95,16532.22,90,True,2,2026-01-31,Completed,False,3472.64,1.0,True,3252.03
DEA01019,CRE0516,Shopify,Technology & Software,TikTok,TikTok,241875,Mid,0.0676,2533.42,6080.44,-58.3,3582.12,True,1705.35,12,3582.12,8869.59,30,True,1,2025-10-22,In Progress,False,1048.7,0.333,True,3547.02
DEA01020,CRE0566,MasterClass,Business & Entrepreneurship,Twitter/X,TikTok,766138,Macro,0.0134,6452.52,12116.14,-46.7,7311.74,True,3401.48,3,1827.93,12541.15,90,False,Unlimited,2025-10-31,Negotiating,True,859.22,1.0,True,5663.62
DEA01021,CRE0002,Audible,Personal Development,YouTube,Dedicated Video,69513,Micro,0.0223,908.87,2068.89,-56.1,1388.73,False,0.0,1,115.73,1504.46,90,False,5,2026-02-22,Completed,True,479.86,0.714,True,1160.02
DEA01022,CRE0064,Magic Spoon,Food & Cooking,YouTube,Story Series,35134,Micro,0.0401,218.39,355.89,-38.6,300.54,False,0.0,2,50.09,350.63,30,False,3,2025-08-05,Completed,True,82.15,0.25,True,137.5
DEA01023,CRE0105,Blue Apron,Pet Care,LinkedIn,Integration,35162,Micro,0.0237,276.26,458.39,-39.7,328.7,False,0.0,0,0.0,328.7,45,False,3,2025-08-13,Completed,True,52.44,0.429,True,182.13
DEA01024,CRE0570,Blue Apron,Finance & Investing,YouTube,Integration,903551,Macro,0.0396,12831.21,24611.88,-47.9,15577.19,True,7707.88,2,2596.2,25881.27,30,True,2,2026-01-07,In Progress,True,2745.98,1.0,True,11780.67
DEA01025,CRE0404,Notion,Photography & Videography,TikTok,TikTok,81451,Micro,0.0558,566.22,1240.29,-54.3,895.98,False,0.0,12,895.98,1791.96,30,False,2,2025-09-12,Declined,True,329.76,0.4,True,674.07
DEA01026,CRE0236,Ridge Wallet,Pet Care,Substack,Dedicated Video,57985,Micro,0.5704,5864.35,6993.87,-16.2,6416.84,True,2470.06,0,0.0,8886.9,30,True,Unlimited,2025-11-03,Completed,False,552.49,1.0,True,1129.52
DEA01027,CRE0334,Manscaped,Comedy & Entertainment,YouTube,Story Series,86982,Micro,0.0521,350.9,919.31,-61.8,514.27,True,193.12,0,0.0,707.39,90,False,2,2025-10-26,Declined,False,163.37,0.667,True,568.41
DEA01028,CRE0574,MasterClass,Education & Online Courses,Instagram,Newsletter,3767273,Mega,0.0331,69439.13,84753.98,-18.1,81426.81,False,0.0,0,0.0,81426.81,30,True,3,2025-08-26,Completed,True,11987.68,1.0,True,15314.85
DEA01029,CRE0560,Airtable,Technology & Software,Substack,Story Series,389876,Mid,0.5738,8770.43,23466.82,-62.6,11792.02,False,0.0,12,11792.02,23584.04,15,True,2,2025-08-01,Completed,False,3021.59,0.333,True,14696.39
DEA01030,CRE0080,Audible,Technology & Software,Twitter/X,Instagram Post,26129,Micro,0.0172,136.1,337.16,-59.6,185.26,False,0.0,6,92.63,277.89,30,True,5,2025-09-18,Declined,True,49.16,0.2,True,201.06
DEA01031,CRE0258,Toptal,Personal Development,Substack,Story Series,906528,Macro,0.4902,22616.7,37025.95,-38.9,34910.38,True,14279.71,0,0.0,49190.09,30,True,3,2026-01-04,Completed,False,12293.68,0.6,True,14409.25
DEA01032,CRE0267,Asana,Language Learning,TikTok,Instagram Post,268836,Mid,0.0667,1621.22,3135.95,-48.3,2551.23,True,891.91,3,637.81,4080.95,30,True,Unlimited,2025-08-15,Negotiating,True,930.01,0.273,True,1514.73
DEA01033,CRE0449,Morning Brew,Personal Development,Instagram,Instagram Post,10082,Micro,0.0242,33.71,106.2,-68.3,41.69,True,16.73,0,0.0,58.42,60,False,2,2026-01-27,Completed,False,7.98,0.143,True,72.49
DEA01034,CRE0103,Headspace,Food & Cooking,LinkedIn,Instagram Post,496659,Mid,0.0254,1640.74,4982.81,-67.1,1906.49,True,924.49,3,476.62,3307.6,30,True,Unlimited,2026-01-11,In Progress,False,265.75,0.429,True,3342.07
DEA01035,CRE0356,Asana,Pet Care,TikTok,Newsletter,466727,Mid,0.0496,4738.31,8465.05,-44.0,4989.83,False,0.0,6,2494.91,7484.74,30,True,2,2025-12-06,Negotiating,True,251.52,0.917,True,3726.74
DEA01036,CRE0328,MVMT Watches,Pet Care,Instagram,Story Series,188439,Mid,0.013,515.2,1608.72,-68.0,739.85,False,0.0,0,0.0,739.85,45,True,3,2025-08-17,Declined,True,224.65,0.111,True,1093.52
DEA01037,CRE0564,Canva,Finance & Investing,YouTube,Integration,352287,Mid,0.0427,7105.33,8534.97,-16.8,8961.72,False,0.0,1,746.81,9708.53,60,True,Unlimited,2025-06-09,Completed,True,1856.39,0.9,True,1429.64
DEA01038,CRE0178,Grammarly,Education & Online Courses,Twitter/X,Instagram Post,92871,Micro,0.0228,787.09,1212.04,-35.1,992.19,False,0.0,0,0.0,992.19,30,False,2,2025-12-07,Completed,False,205.1,0.8,True,424.95
DEA01039,CRE0498,Audible,Parenting & Family,Twitter/X,Story Series,376230,Mid,0.0194,1893.0,3265.73,-42.0,2935.89,False,0.0,1,244.66,3180.55,30,False,Unlimited,2025-05-16,Completed,True,1042.89,0.3,True,1372.73
DEA01040,CRE0118,Skillshare,Pet Care,YouTube,Story Series,3690927,Mega,0.0331,23802.82,34002.98,-30.0,32908.61,False,0.0,0,0.0,32908.61,60,False,3,2026-02-18,Completed,True,9105.79,1.0,True,10200.16
DEA01041,CRE0104,Ridge Wallet,Music & Audio Production,Instagram,TikTok,66055,Micro,0.0185,538.04,717.26,-25.0,565.95,True,173.14,0,0.0,739.09,90,False,1,2025-08-20,Declined,False,27.91,0.556,True,179.22
DEA01042,CRE0257,Grammarly,Science & Space,TikTok,Dedicated Video,2585032,Mega,0.0768,86247.83,107249.9,-19.6,112612.4,True,39434.35,0,0.0,152046.74,60,False,2,2025-06-29,Completed,True,26364.57,1.0,True,21002.07
DEA01043,CRE0587,Canva,Music & Audio Production,Substack,TikTok,64441,Micro,0.6346,2834.59,4071.5,-30.4,3944.01,False,0.0,0,0.0,3944.01,45,False,Unlimited,2025-08-28,Completed,True,1109.42,0.636,True,1236.91
DEA01044,CRE0301,MasterClass,Technology & Software,Instagram,Reel,590475,Macro,0.0202,5577.87,10266.57,-45.7,7581.15,True,3053.95,6,3790.57,14425.67,30,True,3,2025-12-16,Declined,False,2003.28,0.25,True,4688.7
DEA01045,CRE0369,Headspace,Science & Space,YouTube,TikTok,685806,Macro,0.0447,5144.07,12236.12,-58.0,5387.59,True,1756.51,0,0.0,7144.1,30,True,2,2025-08-23,Completed,False,243.52,0.333,True,7092.05
DEA01046,CRE0534,Betterment,Music & Audio Production,Substack,Integration,183082,Mid,0.3883,4366.4,8398.85,-48.0,4485.25,True,1598.2,0,0.0,6083.45,30,False,Unlimited,2025-04-30,Declined,False,118.85,0.444,True,4032.45
DEA01047,CRE0253,Fiverr,Food & Cooking,YouTube,Reel,49865,Micro,0.0374,300.21,671.97,-55.3,428.09,True,213.91,0,0.0,642.0,15,False,1,2025-12-18,In Progress,True,127.88,0.5,True,371.76
DEA01048,CRE0444,Hubspot,Food & Cooking,Instagram,Integration,220789,Mid,0.0459,1438.36,3697.05,-61.1,1933.33,True,908.06,0,0.0,2841.39,60,True,2,2025-08-20,Completed,False,494.97,0.571,True,2258.69
DEA01049,CRE0506,Grammarly,Travel & Adventure,LinkedIn,Story Series,495900,Mid,0.0263,1347.37,4482.9,-69.9,2006.36,True,911.23,2,334.39,3251.98,30,False,2,2025-10-07,Declined,True,658.99,0.286,True,3135.53
DEA01050,CRE0215,Asana,Science & Space,Substack,TikTok,10584,Micro,0.3264,403.21,479.14,-15.8,503.1,True,205.12,0,0.0,708.22,30,True,1,2025-07-07,Completed,True,99.89,0.222,True,75.93
DEA01051,CRE0115,Skillshare,Technology & Software,Instagram,Integration,23519,Micro,0.0258,246.17,494.23,-50.2,255.5,False,0.0,0,0.0,255.5,30,True,1,2025-06-01,Completed,False,9.33,0.222,True,248.06
DEA01052,CRE0379,Athletic Greens,Finance & Investing,Instagram,Integration,122412,Mid,0.0485,2419.39,3102.53,-22.0,2713.47,False,0.0,2,452.24,3165.71,90,False,2,2026-01-24,Completed,False,294.08,0.545,True,683.14
DEA01053,CRE0261,Morning Brew,Beauty & Fashion,LinkedIn,Story Series,85396,Micro,0.0303,243.72,790.32,-69.2,366.08,False,0.0,6,183.04,549.12,30,True,2,2025-11-06,In Progress,True,122.36,0.375,True,546.6
DEA01054,CRE0008,Headspace,Music & Audio Production,TikTok,Instagram Post,128283,Mid,0.0591,709.55,1731.79,-59.0,787.41,False,0.0,1,65.62,853.03,60,False,3,2025-05-20,Completed,False,77.86,0.143,True,1022.24
DEA01055,CRE0193,Ridge Wallet,Language Learning,TikTok,TikTok,286513,Mid,0.055,2581.6,4067.68,-36.5,3742.33,True,1695.42,0,0.0,5437.75,30,True,3,2025-10-15,Completed,False,1160.73,0.818,True,1486.08
DEA01056,CRE0570,Wix,Gaming & Esports,LinkedIn,Integration,400920,Mid,0.0196,4933.26,6238.67,-20.9,6251.32,True,2750.98,0,0.0,9002.3,30,True,5,2025-04-14,Completed,False,1318.06,1.0,True,1305.41
DEA01057,CRE0121,Notion,Personal Development,LinkedIn,Instagram Post,252942,Mid,0.0293,2013.25,3056.49,-34.1,2182.15,False,0.0,6,1091.08,3273.23,60,False,2,2025-11-21,Completed,True,168.9,0.4,True,1043.24
DEA01058,CRE0581,Headspace,Sustainable Living,Twitter/X,Newsletter,414220,Mid,0.0266,4597.09,6930.21,-33.7,7214.78,False,0.0,3,1803.69,9018.47,15,False,5,2025-07-09,Completed,True,2617.69,1.0,True,2333.12
DEA01059,CRE0092,Codecademy,Language Learning,TikTok,Story Series,47787,Micro,0.0223,363.52,435.05,-16.4,456.8,True,171.97,3,114.2,742.97,30,True,2,2025-04-06,Completed,True,93.28,0.375,True,71.53
DEA01060,CRE0428,Shopify,Finance & Investing,LinkedIn,TikTok,38293,Micro,0.0298,275.66,701.12,-60.7,362.68,False,0.0,3,90.67,453.35,45,True,3,2025-09-21,Completed,True,87.02,0.2,True,425.46
DEA01061,CRE0293,Squarespace,Language Learning,YouTube,Story Series,79890,Micro,0.0331,321.61,734.56,-56.2,360.89,False,0.0,12,360.89,721.78,45,False,3,2025-10-23,In Progress,False,39.28,0.667,True,412.95
DEA01062,CRE0375,HelloFresh,Parenting & Family,YouTube,Story Series,92420,Micro,0.0249,552.57,852.0,-35.1,617.97,False,0.0,0,0.0,617.97,15,False,2,2025-07-31,Completed,False,65.4,0.571,True,299.43
DEA01063,CRE0310,Ridge Wallet,Personal Development,Instagram,Integration,70057,Micro,0.0421,727.79,1159.55,-37.2,863.12,False,0.0,1,71.93,935.05,30,False,Unlimited,2025-04-20,Negotiating,True,135.33,0.857,True,431.76
DEA01064,CRE0290,Asana,Science & Space,YouTube,Reel,263273,Mid,0.038,1556.97,4578.09,-66.0,2179.7,False,0.0,12,2179.7,4359.4,45,False,2,2025-12-06,Negotiating,False,622.73,0.167,True,3021.12
DEA01065,CRE0443,Factor Meals,Personal Development,Twitter/X,Newsletter,489739,Mid,0.0116,6030.26,8785.42,-31.4,8153.8,True,3439.3,3,2038.45,13631.55,30,False,2,2025-07-14,Completed,True,2123.54,1.0,True,2755.16
DEA01066,CRE0372,Wix,Business & Entrepreneurship,Instagram,Newsletter,77629,Micro,0.0214,1195.06,1789.22,-33.2,1463.08,True,552.44,0,0.0,2015.52,30,False,2,2025-09-11,Completed,False,268.02,0.833,True,594.16
DEA01067,CRE0394,Athletic Greens,Business & Entrepreneurship,LinkedIn,Instagram Post,1728808,Mega,0.0258,8398.12,26808.63,-68.7,12718.88,True,5846.05,1,1059.91,19624.84,30,True,3,2025-10-11,In Progress,False,4320.76,0.5,True,18410.51
DEA01068,CRE0003,ExpressVPN,Music & Audio Production,Substack,Dedicated Video,329986,Mid,0.2655,16031.34,20859.78,-23.1,16494.11,True,5681.6,6,8247.06,30422.77,30,False,1,2025-11-12,Negotiating,False,462.77,1.0,True,4828.44
DEA01069,CRE0504,Robinhood,Gaming & Esports,TikTok,Reel,234806,Mid,0.028,2694.51,3520.36,-23.5,2752.55,False,0.0,0,0.0,2752.55,60,True,2,2025-11-28,Completed,True,58.04,0.8,True,825.85
DEA01070,CRE0184,Magic Spoon,Personal Development,Twitter/X,Dedicated Video,486435,Mid,0.0188,4781.28,13493.61,-64.6,6437.05,False,0.0,12,6437.05,12874.1,45,True,Unlimited,2025-10-23,Declined,True,1655.77,0.857,True,8712.33
DEA01071,CRE0055,Calm,Language Learning,YouTube,Dedicated Video,767153,Macro,0.0478,17122.94,22645.31,-24.4,23777.58,False,0.0,12,23777.58,47555.16,30,False,Unlimited,2025-10-27,Completed,False,6654.64,1.0,True,5522.37
DEA01072,CRE0317,Dollar Shave Club,Education & Online Courses,TikTok,Integration,5027,Nano,0.0921,58.39,132.58,-56.0,81.75,True,28.27,0,0.0,110.02,90,False,2,2025-11-29,Negotiating,False,23.36,0.5,True,74.19
DEA01073,CRE0124,Hubspot,Sustainable Living,LinkedIn,Instagram Post,762980,Macro,0.046,5135.97,8009.91,-35.9,5585.8,False,0.0,0,0.0,5585.8,30,False,3,2025-04-23,Completed,False,449.83,0.5,True,2873.94
DEA01074,CRE0553,Squarespace,Personal Development,Instagram,Integration,112830,Mid,0.041,1692.74,2028.71,-16.6,2130.15,False,0.0,0,0.0,2130.15,15,True,Unlimited,2026-01-13,Completed,True,437.41,0.222,True,335.97
DEA01075,CRE0193,Headspace,Science & Space,LinkedIn,Story Series,134555,Mid,0.0213,550.15,1335.79,-58.8,578.9,True,208.5,0,0.0,787.4,45,True,Unlimited,2025-04-01,Completed,True,28.75,0.167,True,785.64
DEA01076,CRE0592,Skillshare,Food & Cooking,Twitter/X,TikTok,9436,Nano,0.0185,40.27,110.3,-63.5,53.06,False,0.0,1,4.42,57.48,90,True,3,2025-11-10,Completed,True,12.79,1.0,True,70.03
DEA01077,CRE0063,Skillshare,Language Learning,YouTube,Story Series,592656,Macro,0.0442,2930.99,5666.7,-48.3,4012.53,False,0.0,2,668.75,4681.28,60,False,1,2025-04-25,Declined,False,1081.54,0.25,True,2735.71
DEA01078,CRE0112,Morning Brew,Food & Cooking,YouTube,TikTok,5857,Nano,0.0336,60.9,85.96,-29.2,71.57,True,29.06,12,71.57,172.2,30,True,3,2026-02-16,In Progress,False,10.67,1.0,True,25.06
DEA01079,CRE0055,Notion,Food & Cooking,Substack,Story Series,466319,Mid,0.4955,6228.19,16260.73,-61.7,8010.4,False,0.0,3,2002.6,10013.0,30,False,Unlimited,2025-05-03,Completed,True,1782.21,0.5,True,10032.54
DEA01080,CRE0495,Hubspot,Home Decor & Interior Design,Twitter/X,Integration,144119,Mid,0.0234,889.79,2125.31,-58.1,1380.98,False,0.0,3,345.25,1726.23,90,True,Unlimited,2025-11-05,Completed,False,491.19,0.143,True,1235.52
DEA01081,CRE0145,Morning Brew,Parenting & Family,Instagram,Integration,92149,Micro,0.0208,581.32,1378.49,-57.8,633.94,True,256.34,3,158.49,1048.77,60,False,5,2025-05-12,In Progress,True,52.62,0.857,True,797.17
DEA01082,CRE0475,Monday.com,Business & Entrepreneurship,LinkedIn,Newsletter,386342,Mid,0.0221,5614.25,9686.12,-42.0,6126.77,False,0.0,12,6126.77,12253.54,90,False,Unlimited,2025-10-15,Declined,False,512.52,0.7,True,4071.87
