launch_id,creator_id,product_name,niche,product_type,price_usd,follower_tier,email_list_size,used_email_launch_sequence,number_of_launch_emails,ai_generated_emails,launch_duration_days,units_sold,gross_revenue_usd,cart_abandonment_rate,cart_recovery_rate,recovery_revenue_usd,total_revenue_usd,refund_rate,affiliate_partners,affiliate_revenue_usd,launch_date,platform_promoted_on
LNC0834,CRE0074,Business Plan Template,Business & Entrepreneurship,Template,67,Micro,7015,True,5,True,3,137,9219.09,0.748,0.102,703.38,9922.47,0.053,0,2337.28,2024-10-06,TikTok
LNC0835,CRE0019,Improv Exercise Pack,Comedy & Entertainment,Course,17,Macro,28165,False,0,False,3,552,9399.91,0.627,0.01,58.94,9458.85,0.021,9,2025.94,2024-07-28,Twitter/X
LNC0836,CRE0330,Travel Hacking Guide,Travel & Adventure,Course,127,Macro,83680,True,7,False,3,4176,530408.62,0.578,0.103,31577.35,561985.97,0.043,14,10179.75,2025-12-02,Twitter/X
LNC0837,CRE0225,AI Prompts Bundle,Technology & Software,Template,297,Mid,15458,True,4,True,7,639,190065.35,0.718,0.056,7642.15,197707.5,0.055,5,52851.81,2025-02-04,Twitter/X
LNC0838,CRE0348,Exam Prep Kit,Education & Online Courses,Bundle,27,Micro,5965,True,7,False,3,293,7919.66,0.655,0.102,529.11,8448.77,0.026,8,1788.39,2026-02-14,YouTube
LNC0839,CRE0428,Pitch Deck Kit,Business & Entrepreneurship,Bundle,17,Mid,18964,False,0,False,5,569,9689.52,0.562,0.01,54.46,9743.98,0.045,10,474.72,2025-04-10,Instagram
LNC0840,CRE0360,Storytelling Course,Comedy & Entertainment,eBook,37,Macro,25352,True,6,True,7,425,15748.35,0.561,0.031,273.88,16022.23,0.018,7,3265.82,2024-12-07,YouTube
LNC0841,CRE0423,Script Template,Comedy & Entertainment,Guide,97,Mega,458487,True,3,True,5,19068,1849670.97,0.747,0.104,143697.24,1993368.21,0.023,17,549404.91,2025-06-29,Instagram
LNC0842,CRE0526,Financial Freedom Course,Finance & Investing,Template,197,Mid,14960,False,0,False,7,285,56211.91,0.766,0.01,430.58,56642.49,0.015,0,5999.1,2025-06-06,Substack
LNC0843,CRE0495,Lab Notebook Template,Science & Space,Preset Pack,37,Mid,11366,True,4,True,7,497,18405.83,0.632,0.036,418.77,18824.6,0.035,1,357.42,2025-08-20,Substack
LNC0844,CRE0437,Astronomy Guide PDF,Science & Space,Course,67,Macro,37870,False,0,False,3,1844,123555.35,0.714,0.01,882.19,124437.54,0.072,10,26249.45,2024-12-20,Twitter/X
LNC0845,CRE0165,Zero-Waste Starter Guide,Sustainable Living,Course,17,Mid,14068,False,0,False,3,278,4738.51,0.591,0.01,28.0,4766.51,0.027,6,329.81,2025-09-28,YouTube
LNC0846,CRE0101,Morning Routine Guide,Personal Development,eBook,27,Mid,8748,True,5,False,3,372,10058.18,0.763,0.057,437.44,10495.62,0.021,7,2608.15,2024-10-15,TikTok
LNC0847,CRE0077,Reading Log PDF,Parenting & Family,Bundle,297,Mid,7163,True,4,False,14,303,90262.38,0.8,0.058,4188.17,94450.55,0.067,9,17025.8,2026-01-16,YouTube
LNC0848,CRE0095,Options Playbook,Finance & Investing,Preset Pack,17,Mid,34938,True,3,False,5,702,11943.96,0.715,0.04,341.6,12285.56,0.065,17,949.39,2025-04-09,Instagram
LNC0849,CRE0287,Study Cards Pack,Science & Space,Guide,197,Mid,33139,False,0,False,14,1233,243058.24,0.564,0.01,1370.85,244429.09,0.076,11,60256.06,2025-08-26,TikTok
LNC0850,CRE0366,Grammar Cheat Sheet,Language Learning,Preset Pack,27,Mega,260020,True,3,False,3,8849,238942.5,0.599,0.052,7442.58,246385.08,0.027,11,41472.14,2026-02-15,YouTube
LNC0851,CRE0217,Recipe eBook,Food & Cooking,Bundle,197,Mid,40392,False,0,False,5,796,156843.02,0.792,0.01,1242.2,158085.22,0.046,4,9130.09,2025-02-01,TikTok
LNC0852,CRE0556,Morning Routine Guide,Personal Development,eBook,127,Mid,10910,True,4,True,14,335,42645.53,0.731,0.057,1776.91,44422.44,0.038,11,7413.17,2025-12-28,Twitter/X
LNC0853,CRE0256,Morning Routine Guide,Personal Development,Course,47,Mid,12490,False,0,False,7,322,15166.04,0.709,0.01,107.53,15273.57,0.047,10,1703.33,2025-01-15,YouTube
LNC0854,CRE0116,Clip Editing Template,Gaming & Esports,Guide,17,Micro,2240,False,0,False,10,96,1648.6,0.725,0.01,11.95,1660.55,0.041,10,33.75,2025-12-02,LinkedIn
LNC0855,CRE0478,Study Cards Pack,Science & Space,Course,17,Nano,187,False,0,False,10,8,139.47,0.619,0.01,0.86,140.33,0.026,4,9.87,2024-06-17,Twitter/X
LNC0856,CRE0449,Options Playbook,Finance & Investing,eBook,27,Micro,1199,False,0,False,10,14,403.21,0.754,0.01,3.04,406.25,0.071,9,49.29,2025-09-12,TikTok
LNC0857,CRE0100,Skincare Routine PDF,Beauty & Fashion,Template,97,Macro,47164,False,0,False,3,1035,100490.55,0.679,0.01,682.33,101172.88,0.037,5,4411.85,2024-05-15,Instagram
LNC0858,CRE0065,Study Cards Pack,Science & Space,Preset Pack,197,Micro,4649,True,5,False,10,125,24676.17,0.689,0.061,1037.11,25713.28,0.03,1,3131.87,2025-09-10,Instagram
LNC0859,CRE0418,Improv Exercise Pack,Comedy & Entertainment,Course,97,Micro,406,True,6,False,3,17,1663.71,0.62,0.067,69.11,1732.82,0.031,8,359.3,2024-07-20,YouTube
LNC0860,CRE0238,Sustainability Tracker,Sustainable Living,Template,297,Micro,2396,True,6,False,7,64,19301.67,0.63,0.07,851.2,20152.87,0.022,17,5464.28,2025-12-18,Instagram
LNC0861,CRE0052,Vocal Warm-Up Guide,Music & Audio Production,Preset Pack,27,Mid,19901,True,5,False,10,233,6296.76,0.795,0.108,540.64,6837.4,0.08,10,365.74,2025-04-30,TikTok
LNC0862,CRE0330,Storytelling Course,Comedy & Entertainment,eBook,27,Micro,3656,False,0,False,7,155,4189.32,0.785,0.01,32.89,4222.21,0.071,14,167.33,2024-05-05,Instagram
LNC0863,CRE0024,Sleep Schedule Guide,Parenting & Family,eBook,97,Mid,35022,False,0,False,10,1529,148351.16,0.608,0.01,901.98,149253.14,0.045,14,20806.42,2025-02-01,LinkedIn
LNC0864,CRE0448,Itinerary Bundle,Travel & Adventure,Course,297,Mid,24680,True,6,False,10,796,236671.84,0.759,0.085,15268.88,251940.72,0.053,16,53319.11,2024-04-11,LinkedIn
LNC0865,CRE0449,Exam Prep Kit,Education & Online Courses,Template,127,Mid,15558,False,0,False,10,737,93714.7,0.711,0.01,666.31,94381.01,0.053,12,21815.74,2025-02-26,TikTok
LNC0866,CRE0342,Storytelling Course,Comedy & Entertainment,Preset Pack,297,Micro,3599,True,5,True,10,112,33304.42,0.707,0.098,2307.53,35611.95,0.036,1,5139.11,2025-05-31,TikTok
LNC0867,CRE0280,Sleep Schedule Guide,Parenting & Family,Bundle,27,Mid,8886,False,0,False,10,443,11981.16,0.57,0.01,68.29,12049.45,0.014,16,2581.65,2025-09-15,Substack
LNC0868,CRE0512,Budget Spreadsheet,Finance & Investing,eBook,297,Mid,25272,True,3,False,3,854,253697.6,0.799,0.062,12567.67,266265.27,0.018,6,29273.18,2025-01-16,Instagram
LNC0869,CRE0038,Accent Reduction Guide,Language Learning,Template,67,Macro,84176,True,5,False,3,3925,262997.05,0.795,0.082,17144.78,280141.83,0.027,12,45647.92,2025-01-27,Substack
LNC0870,CRE0177,Zero-Waste Starter Guide,Sustainable Living,Bundle,297,Micro,336,True,6,True,10,5,1677.69,0.559,0.097,90.97,1768.66,0.028,4,106.05,2025-08-21,Instagram
LNC0871,CRE0510,Joke Writing Guide,Comedy & Entertainment,Course,27,Mid,12828,False,0,False,5,525,14190.19,0.712,0.01,101.03,14291.22,0.028,4,1877.98,2025-08-14,Instagram
LNC0872,CRE0083,Packing List PDF,Travel & Adventure,Template,127,Mid,14021,True,4,True,14,173,22079.85,0.675,0.084,1251.93,23331.78,0.052,16,1226.35,2024-12-30,TikTok
LNC0873,CRE0280,Business Plan Template,Business & Entrepreneurship,eBook,127,Mid,22600,True,7,True,14,831,105644.95,0.712,0.105,7898.02,113542.97,0.03,18,15368.57,2025-08-02,Substack
LNC0874,CRE0289,Sample Pack,Music & Audio Production,Course,47,Mid,28366,False,0,False,14,1331,62596.15,0.736,0.01,460.71,63056.86,0.019,15,1552.25,2025-06-28,Instagram
LNC0875,CRE0468,Pitch Deck Kit,Business & Entrepreneurship,Course,67,Mid,5835,True,3,True,14,180,12117.71,0.653,0.099,783.37,12901.08,0.075,10,13.18,2025-10-10,Substack
LNC0876,CRE0586,Zero-Waste Starter Guide,Sustainable Living,Guide,127,Micro,2495,True,5,True,7,102,13038.39,0.603,0.104,817.66,13856.05,0.034,13,1663.12,2025-06-16,YouTube
LNC0877,CRE0096,Pro Settings Pack,Gaming & Esports,Template,67,Mid,38839,False,0,False,7,1180,79115.92,0.633,0.01,500.8,79616.72,0.014,18,292.22,2024-10-03,TikTok
LNC0878,CRE0112,Journal Prompts PDF,Personal Development,Guide,297,Micro,6745,False,0,False,14,240,71565.68,0.725,0.01,518.85,72084.53,0.057,5,11378.82,2024-07-15,YouTube
LNC0879,CRE0564,Stream Setup Checklist,Gaming & Esports,Course,37,Mid,19019,True,3,True,5,885,32765.83,0.586,0.042,806.43,33572.26,0.025,6,4102.42,2024-06-02,LinkedIn
LNC0880,CRE0144,Confidence Course,Personal Development,eBook,97,Mid,11196,True,6,True,14,229,22256.35,0.658,0.102,1493.76,23750.11,0.06,19,5877.98,2024-09-28,Twitter/X
LNC0881,CRE0229,Colour Analysis Guide,Beauty & Fashion,Course,197,Micro,4235,True,3,False,14,188,37104.62,0.759,0.086,2421.97,39526.59,0.036,16,8070.95,2026-01-05,Twitter/X
LNC0882,CRE0103,Options Playbook,Finance & Investing,Guide,297,Mega,227875,True,3,True,3,7778,2310198.65,0.726,0.045,75474.19,2385672.84,0.067,20,186318.75,2026-02-15,LinkedIn
LNC0883,CRE0399,DIY Tutorial Bundle,Home Decor & Interior Design,Guide,37,Macro,83910,False,0,False,5,4135,153007.83,0.678,0.01,1037.39,154045.22,0.042,1,35125.26,2025-05-02,Instagram
LNC0884,CRE0140,Cat Behaviour PDF,Pet Care,Guide,47,Mid,9703,True,5,False,5,113,5344.56,0.595,0.092,292.56,5637.12,0.014,11,1476.78,2024-04-20,Substack
LNC0885,CRE0599,Reading Log PDF,Parenting & Family,Preset Pack,27,Micro,2524,True,6,True,7,114,3094.0,0.761,0.032,75.35,3169.35,0.066,4,256.5,2025-09-30,Substack
LNC0886,CRE0402,Pro Settings Pack,Gaming & Esports,Course,97,Micro,790,False,0,False,10,15,1527.48,0.731,0.01,11.17,1538.65,0.026,10,267.32,2025-07-28,Substack
LNC0887,CRE0037,Lab Notebook Template,Science & Space,Guide,17,Micro,719,True,3,False,10,29,498.38,0.622,0.104,32.24,530.62,0.03,7,142.42,2025-04-30,Substack
LNC0888,CRE0490,Cat Behaviour PDF,Pet Care,Guide,127,Mid,3747,False,0,False,14,121,15459.37,0.701,0.01,108.37,15567.74,0.039,11,234.81,2024-04-02,TikTok
LNC0889,CRE0422,Stream Setup Checklist,Gaming & Esports,Bundle,97,Micro,495,True,3,False,7,23,2285.35,0.683,0.093,145.16,2430.51,0.037,19,615.62,2024-07-28,Instagram
LNC0890,CRE0465,DIY Tutorial Bundle,Home Decor & Interior Design,Guide,97,Micro,1206,True,6,True,10,47,4655.32,0.672,0.031,96.98,4752.3,0.027,5,504.97,2025-11-06,Twitter/X
LNC0891,CRE0129,Dog Training Guide,Pet Care,Course,37,Micro,9151,True,7,True,5,170,6317.29,0.621,0.038,149.08,6466.37,0.048,9,932.56,2025-04-24,YouTube
LNC0892,CRE0513,Crypto Guide,Finance & Investing,Course,97,Micro,1739,True,4,True,7,48,4675.07,0.67,0.095,297.57,4972.64,0.062,16,1035.26,2025-09-07,TikTok
LNC0893,CRE0007,Pet Nutrition Sheet,Pet Care,Preset Pack,97,Micro,2702,True,5,True,7,80,7851.08,0.754,0.074,438.06,8289.14,0.043,9,1080.71,2024-12-20,Substack
LNC0894,CRE0361,Pro Settings Pack,Gaming & Esports,Template,17,Micro,3674,False,0,False,3,83,1416.78,0.758,0.01,10.74,1427.52,0.073,5,251.31,2025-03-17,Substack
LNC0895,CRE0530,Colour Palette Pack,Home Decor & Interior Design,Course,297,Macro,64135,False,0,False,3,1159,344502.36,0.614,0.01,2115.24,346617.6,0.073,11,37148.78,2025-05-05,Twitter/X
LNC0896,CRE0015,Sleep Schedule Guide,Parenting & Family,Bundle,197,Macro,50151,True,4,True,14,1582,311743.89,0.618,0.109,20999.69,332743.58,0.011,12,11581.26,2026-01-05,LinkedIn
LNC0897,CRE0190,VS Code Setup Guide,Technology & Software,Guide,127,Micro,3150,False,0,False,14,45,5809.72,0.776,0.01,45.08,5854.8,0.047,11,1340.36,2024-07-16,Twitter/X
LNC0898,CRE0296,Habit Tracker Notion,Personal Development,Course,297,Mid,22704,True,7,False,3,959,285000.32,0.782,0.093,20726.93,305727.25,0.08,6,8273.87,2024-08-03,YouTube
LNC0899,CRE0087,Storytelling Course,Comedy & Entertainment,Bundle,97,Micro,1579,False,0,False,7,73,7161.46,0.635,0.01,45.48,7206.94,0.029,1,232.74,2024-09-29,Instagram
LNC0900,CRE0479,Pet Nutrition Sheet,Pet Care,Template,197,Mega,72381,True,6,False,3,2870,565437.85,0.642,0.078,28314.87,593752.72,0.057,8,98052.48,2025-06-26,Instagram
LNC0901,CRE0028,Activity Ideas Bundle,Parenting & Family,Guide,127,Micro,1907,False,0,False,7,73,9292.7,0.608,0.01,56.5,9349.2,0.013,3,400.09,2025-07-10,Substack
LNC0902,CRE0365,Lightroom Preset Pack,Photography & Videography,eBook,37,Micro,9969,True,3,True,5,358,13280.9,0.565,0.061,457.73,13738.63,0.071,11,383.73,2026-01-30,TikTok
LNC0903,CRE0008,Chore Chart Template,Parenting & Family,Course,197,Mega,246824,True,7,False,5,5603,1103879.39,0.733,0.046,37220.61,1141100.0,0.013,11,184947.09,2026-01-19,LinkedIn
LNC0904,CRE0122,Investment Tracker,Finance & Investing,Template,27,Micro,6297,True,3,False,3,231,6240.48,0.781,0.098,477.63,6718.11,0.048,13,1725.25,2025-11-05,LinkedIn
LNC0905,CRE0139,Capsule Wardrobe Guide,Beauty & Fashion,Guide,127,Mid,9517,True,7,True,5,361,45866.3,0.714,0.101,3307.6,49173.9,0.039,4,2535.33,2024-09-26,YouTube
LNC0906,CRE0030,Journal Prompts PDF,Personal Development,eBook,27,Micro,2137,False,0,False,7,73,1978.12,0.717,0.01,14.18,1992.3,0.011,15,219.09,2025-04-21,Instagram
LNC0907,CRE0081,Stream Setup Checklist,Gaming & Esports,Bundle,197,Micro,3523,True,5,True,5,45,9026.77,0.577,0.046,239.59,9266.36,0.059,14,963.27,2024-07-02,YouTube
LNC0908,CRE0448,Phrase Book PDF,Language Learning,Preset Pack,127,Macro,78635,True,6,True,14,2265,287692.0,0.773,0.075,16678.94,304370.94,0.078,16,79120.03,2025-06-30,LinkedIn
LNC0909,CRE0546,Makeup Masterclass,Beauty & Fashion,Guide,67,Micro,7907,True,5,False,5,148,9931.18,0.74,0.086,632.02,10563.2,0.067,4,1353.65,2025-12-03,Substack
LNC0910,CRE0194,City Guide Pack,Travel & Adventure,Preset Pack,17,Macro,49846,False,0,False,7,2273,38654.74,0.782,0.01,302.28,38957.02,0.048,1,3145.44,2024-07-15,Substack
LNC0911,CRE0578,Phrase Book PDF,Language Learning,eBook,17,Nano,80,True,4,True,14,1,28.78,0.692,0.041,0.82,29.6,0.016,15,0.81,2024-11-01,LinkedIn
LNC0912,CRE0503,Colour Analysis Guide,Beauty & Fashion,Preset Pack,67,Micro,4450,False,0,False,5,186,12491.83,0.631,0.01,78.82,12570.65,0.02,7,841.85,2024-09-21,Instagram
LNC0913,CRE0569,Improv Exercise Pack,Comedy & Entertainment,eBook,47,Mid,11756,True,3,False,7,524,24667.64,0.566,0.077,1075.07,25742.71,0.055,7,1913.61,2025-01-04,LinkedIn
LNC0914,CRE0410,Stream Setup Checklist,Gaming & Esports,Course,297,Mega,409255,False,0,False,10,16093,4779690.34,0.773,0.01,36947.01,4816637.35,0.075,15,621361.35,2024-07-17,Instagram
LNC0915,CRE0322,Accent Reduction Guide,Language Learning,Guide,27,Macro,58141,True,3,False,5,1084,29289.18,0.698,0.09,1839.95,31129.13,0.03,15,6498.3,2025-12-04,LinkedIn
LNC0916,CRE0119,Sleep Schedule Guide,Parenting & Family,Bundle,37,Macro,79478,False,0,False,3,1627,60220.93,0.636,0.01,383.01,60603.94,0.062,5,13864.92,2024-12-08,LinkedIn
LNC0917,CRE0405,Pricing Playbook,Business & Entrepreneurship,Preset Pack,47,Mid,36379,False,0,False,10,570,26807.66,0.698,0.01,187.12,26994.78,0.049,14,7859.93,2025-06-25,Substack
LNC0918,CRE0132,Notion Template Pack,Technology & Software,Template,47,Mega,77716,True,4,False,7,1295,60871.77,0.689,0.063,2642.26,63514.03,0.024,16,12328.22,2025-02-15,YouTube
LNC0919,CRE0455,Learning Roadmap,Education & Online Courses,Preset Pack,127,Micro,3488,True,5,False,5,156,19936.74,0.588,0.106,1242.62,21179.36,0.033,16,4195.13,2025-12-18,TikTok
LNC0920,CRE0482,Activity Ideas Bundle,Parenting & Family,Bundle,127,Micro,3096,True,5,True,5,64,8137.72,0.727,0.073,431.88,8569.6,0.072,16,1413.57,2024-04-29,TikTok
LNC0921,CRE0118,DIY Tutorial Bundle,Home Decor & Interior Design,Guide,17,Mid,6947,False,0,False,5,201,3421.1,0.627,0.01,21.45,3442.55,0.064,13,564.61,2025-02-13,TikTok
LNC0922,CRE0470,Lab Notebook Template,Science & Space,Template,127,Nano,543,False,0,False,14,23,2926.28,0.712,0.01,20.84,2947.12,0.076,19,103.74,2025-03-13,Instagram
LNC0923,CRE0454,Colour Analysis Guide,Beauty & Fashion,Template,197,Micro,958,True,4,True,10,45,8907.91,0.565,0.034,171.12,9079.03,0.061,6,1623.87,2025-04-01,Instagram
LNC0924,CRE0313,Fermentation Guide,Food & Cooking,eBook,47,Macro,44199,True,4,False,14,1883,88533.02,0.69,0.035,2138.07,90671.09,0.036,12,13652.38,2025-12-27,Twitter/X
LNC0925,CRE0051,Grammar Cheat Sheet,Language Learning,eBook,127,Mid,25480,True,4,False,10,310,39388.97,0.7,0.052,1433.76,40822.73,0.049,2,8365.86,2025-09-30,Substack
LNC0926,CRE0255,Learning Roadmap,Education & Online Courses,Template,37,Micro,2074,False,0,False,3,40,1491.61,0.658,0.01,9.81,1501.42,0.03,7,89.57,2024-06-13,Twitter/X
LNC0927,CRE0289,Sample Pack,Music & Audio Production,Bundle,37,Mid,7371,True,6,True,5,100,3721.16,0.631,0.046,108.01,3829.17,0.054,18,124.13,2024-12-16,LinkedIn
LNC0928,CRE0506,Editing Course,Photography & Videography,Course,197,Mid,34766,True,4,False,14,1329,261972.56,0.583,0.099,15120.27,277092.83,0.02,3,14799.92,2024-05-17,Substack
LNC0929,CRE0488,Flight Deal Tracker,Travel & Adventure,Preset Pack,27,Macro,77540,False,0,False,3,3286,88732.75,0.646,0.01,573.21,89305.96,0.026,1,24474.89,2025-11-18,Instagram
LNC0930,CRE0389,Ranking Course,Gaming & Esports,eBook,47,Micro,4196,True,6,False,3,86,4054.88,0.795,0.08,257.89,4312.77,0.063,14,745.25,2024-12-06,LinkedIn
LNC0931,CRE0386,Sample Pack,Music & Audio Production,Template,97,Mid,36144,True,6,False,3,501,48646.36,0.688,0.055,1840.78,50487.14,0.073,19,1686.7,2024-06-23,Instagram
LNC0932,CRE0228,Vocabulary Flash Cards,Language Learning,eBook,17,Macro,76776,True,5,True,10,1272,21630.77,0.699,0.097,1466.63,23097.4,0.025,20,3586.01,2026-01-05,TikTok
LNC0933,CRE0412,Options Playbook,Finance & Investing,Course,37,Micro,2520,True,4,True,10,51,1921.16,0.7,0.072,96.83,2017.99,0.051,18,196.78,2025-03-14,YouTube
LNC0934,CRE0556,Journal Prompts PDF,Personal Development,eBook,297,Mid,11368,True,3,False,14,507,150729.99,0.64,0.084,8103.24,158833.23,0.043,17,3206.33,2024-06-06,YouTube
LNC0935,CRE0028,Cat Behaviour PDF,Pet Care,Preset Pack,67,Micro,3802,True,3,False,10,170,11395.48,0.593,0.1,675.75,12071.23,0.022,14,2118.57,2024-04-21,LinkedIn
LNC0936,CRE0380,Pricing Playbook,Business & Entrepreneurship,Template,17,Macro,22231,False,0,False,3,387,6583.65,0.77,0.01,50.69,6634.34,0.022,18,1030.97,2024-03-23,Twitter/X
LNC0937,CRE0315,Pet First Aid Guide,Pet Care,Bundle,37,Macro,40568,True,5,True,3,851,31511.99,0.665,0.102,2137.46,33649.45,0.032,8,1966.34,2025-11-28,Instagram
LNC0938,CRE0336,Eco Swap Checklist,Sustainable Living,Preset Pack,97,Micro,9695,True,3,False,5,191,18592.18,0.572,0.05,531.74,19123.92,0.047,6,296.27,2025-10-03,YouTube
LNC0939,CRE0374,Pricing Playbook,Business & Entrepreneurship,Course,47,Micro,4322,False,0,False,14,64,3031.38,0.635,0.01,19.25,3050.63,0.022,12,639.92,2024-03-21,TikTok
LNC0940,CRE0456,Vocabulary Flash Cards,Language Learning,Course,97,Micro,1060,True,6,False,5,36,3554.52,0.581,0.097,200.32,3754.84,0.056,1,595.45,2024-07-04,TikTok
LNC0941,CRE0310,City Guide Pack,Travel & Adventure,Preset Pack,17,Mid,55167,True,7,False,3,1831,31132.71,0.74,0.036,829.38,31962.09,0.019,11,1871.08,2025-08-01,Substack
LNC0942,CRE0492,Storytelling Course,Comedy & Entertainment,Bundle,27,Mid,30801,False,0,False,3,1156,31229.21,0.719,0.01,224.54,31453.75,0.035,0,782.39,2025-02-15,LinkedIn
LNC0943,CRE0337,Script Template,Comedy & Entertainment,Template,197,Mid,28573,True,4,False,10,360,71018.72,0.682,0.091,4407.56,75426.28,0.066,14,13026.89,2026-01-10,TikTok
LNC0944,CRE0161,Capsule Wardrobe Guide,Beauty & Fashion,Bundle,297,Mid,43302,True,3,False,3,1015,301501.87,0.555,0.039,6526.01,308027.88,0.019,1,52729.66,2025-08-04,Twitter/X
LNC0945,CRE0570,Style Bundle,Beauty & Fashion,Bundle,37,Macro,45813,False,0,False,7,1229,45474.59,0.598,0.01,271.94,45746.53,0.075,5,6271.83,2024-09-27,Twitter/X
LNC0946,CRE0046,Composition Guide,Photography & Videography,Preset Pack,27,Micro,5145,True,4,True,14,137,3725.15,0.743,0.069,190.98,3916.13,0.023,6,1062.31,2024-06-14,Twitter/X
LNC0947,CRE0586,Cold Email Scripts,Business & Entrepreneurship,Guide,37,Micro,2765,True,7,False,10,59,2193.76,0.577,0.047,59.49,2253.25,0.056,7,570.34,2025-06-14,TikTok
LNC0948,CRE0416,Phrase Book PDF,Language Learning,Template,197,Macro,36649,True,5,True,5,871,171604.96,0.653,0.105,11766.09,183371.05,0.027,14,11262.47,2024-11-22,Instagram
LNC0949,CRE0448,Colour Palette Pack,Home Decor & Interior Design,Course,297,Nano,445,True,7,False,10,8,2567.0,0.673,0.082,141.66,2708.66,0.054,1,133.21,2025-08-02,YouTube
LNC0950,CRE0482,Baking Masterclass,Food & Cooking,Bundle,297,Micro,2736,True,5,True,3,68,20277.49,0.596,0.094,1136.03,21413.52,0.038,6,3210.15,2025-12-02,YouTube
LNC0951,CRE0460,Phrase Book PDF,Language Learning,eBook,67,Mid,19764,True,4,False,14,781,52332.99,0.619,0.074,2397.16,54730.15,0.045,9,3710.53,2026-01-07,Twitter/X
LNC0952,CRE0002,Fermentation Guide,Food & Cooking,Bundle,37,Micro,3371,True,5,True,3,155,5766.42,0.635,0.047,172.1,5938.52,0.078,8,522.58,2025-02-27,LinkedIn
LNC0953,CRE0338,Habit Tracker Notion,Personal Development,eBook,37,Mega,52686,False,0,False,3,698,25861.08,0.552,0.01,142.75,26003.83,0.034,17,1897.29,2024-08-30,TikTok
LNC0954,CRE0565,Capsule Wardrobe Guide,Beauty & Fashion,Guide,17,Micro,4847,True,7,False,5,193,3290.08,0.787,0.072,186.43,3476.51,0.033,20,975.62,2024-03-24,Substack
LNC0955,CRE0561,VS Code Setup Guide,Technology & Software,Course,37,Micro,1276,False,0,False,14,44,1653.56,0.632,0.01,10.45,1664.01,0.032,18,106.61,2026-01-04,YouTube
LNC0956,CRE0286,Beat Making Course,Music & Audio Production,Preset Pack,27,Macro,81655,False,0,False,14,1939,52378.67,0.611,0.01,320.03,52698.7,0.021,17,13041.32,2025-02-23,TikTok
LNC0957,CRE0297,Furniture Layout PDF,Home Decor & Interior Design,Guide,67,Mid,33421,False,0,False,3,1642,110038.98,0.681,0.01,749.37,110788.35,0.028,1,6183.51,2024-08-29,LinkedIn
LNC0958,CRE0311,Baking Masterclass,Food & Cooking,eBook,37,Mid,25189,True,5,True,10,1111,41135.9,0.754,0.031,961.51,42097.41,0.053,12,4687.6,2024-07-26,TikTok
LNC0959,CRE0566,Reading Log PDF,Parenting & Family,Guide,297,Nano,108,True,5,True,3,3,1008.18,0.637,0.057,36.61,1044.79,0.073,12,293.17,2025-02-26,YouTube
LNC0960,CRE0117,Financial Freedom Course,Finance & Investing,Template,37,Micro,4668,True,5,False,3,115,4260.69,0.721,0.053,162.81,4423.5,0.032,8,754.27,2025-08-31,LinkedIn
LNC0961,CRE0224,Phrase Book PDF,Language Learning,Template,27,Mid,11745,True,6,False,7,256,6918.98,0.727,0.095,477.86,7396.84,0.023,20,306.26,2024-07-05,YouTube
LNC0962,CRE0033,Vocal Warm-Up Guide,Music & Audio Production,Preset Pack,37,Micro,2438,False,0,False,14,38,1435.94,0.677,0.01,9.72,1445.66,0.052,4,91.37,2025-03-12,Instagram
LNC0963,CRE0047,Script Template,Comedy & Entertainment,Guide,17,Micro,2735,True,3,True,7,136,2318.35,0.724,0.073,122.53,2440.88,0.061,7,9.05,2024-07-31,YouTube
LNC0964,CRE0273,Meal Prep Guide,Food & Cooking,Guide,197,Macro,62440,True,5,False,7,3066,604035.47,0.661,0.072,28747.26,632782.73,0.066,11,27594.51,2025-04-25,Instagram
LNC0965,CRE0163,Colour Analysis Guide,Beauty & Fashion,Template,47,Mid,6877,True,6,False,7,335,15756.98,0.605,0.038,362.25,16119.23,0.037,17,2267.77,2025-04-06,LinkedIn
LNC0966,CRE0542,Capsule Wardrobe Guide,Beauty & Fashion,Guide,67,Micro,6960,True,3,True,14,289,19394.77,0.739,0.043,616.31,20011.08,0.027,18,2958.97,2025-01-08,TikTok
LNC0967,CRE0019,Automation Course,Technology & Software,Guide,127,Mid,26197,False,0,False,7,350,44505.37,0.787,0.01,350.26,44855.63,0.025,2,11109.27,2024-11-30,YouTube
LNC0968,CRE0335,Phrase Book PDF,Language Learning,Guide,97,Micro,1625,True,7,False,7,67,6507.55,0.615,0.094,376.2,6883.75,0.069,16,1324.0,2025-12-19,Substack
LNC0969,CRE0600,Game Guide PDF,Gaming & Esports,Preset Pack,197,Mid,52941,False,0,False,5,2176,428714.47,0.652,0.01,2795.22,431509.69,0.073,3,120104.3,2025-07-31,YouTube
LNC0970,CRE0121,Colour Analysis Guide,Beauty & Fashion,eBook,127,Micro,2515,True,3,False,5,85,10883.37,0.642,0.062,433.2,11316.57,0.049,5,2590.28,2025-08-24,YouTube
LNC0971,CRE0162,Baking Masterclass,Food & Cooking,Preset Pack,127,Macro,55680,False,0,False,10,1048,133145.5,0.714,0.01,950.66,134096.16,0.058,10,14020.7,2024-11-11,Instagram
LNC0972,CRE0371,Room Planning Guide,Home Decor & Interior Design,Bundle,127,Macro,83055,True,4,False,14,1285,163240.47,0.578,0.068,6416.0,169656.47,0.08,14,21350.38,2024-09-20,LinkedIn
