campaign_id,creator_id,campaign_type,niche,email_list_size,emails_sent,open_rate,click_rate,conversion_rate,unsubscribe_rate,revenue_generated_usd,revenue_per_email_usd,ai_generated_copy,send_date,send_day_of_week,subject_line_length,has_emoji_in_subject,sequence_number
EML1036,CRE0551,Promotional Offer,Pet Care,11369,11045,0.274,0.036,0.0069,0.0066,6908.06,6.16,False,2025-10-26,Friday,39,True,4
EML1037,CRE0021,Re-engagement,Music & Audio Production,12053,11988,0.224,0.063,0.0062,0.0149,0.0,0.0,False,2025-07-12,Tuesday,64,True,5
EML1038,CRE0284,Product Launch,Technology & Software,14942,14114,0.464,0.058,0.0049,0.0027,6273.06,1.56,True,2026-02-01,Wednesday,62,False,4
EML1039,CRE0172,Product Launch,Food & Cooking,14417,13436,0.53,0.08,0.0059,0.009,69074.73,11.3,False,2025-07-23,Friday,53,False,1
EML1040,CRE0466,New Content Alert,Photography & Videography,1561,1466,0.231,0.047,0.0056,0.0017,0.0,0.0,True,2025-10-13,Monday,50,False,2
EML1041,CRE0465,Weekly Newsletter,Comedy & Entertainment,9204,8532,0.256,0.031,0.0061,0.0091,0.0,0.0,True,2026-01-29,Thursday,66,True,5
EML1042,CRE0428,New Content Alert,Technology & Software,2226,2152,0.442,0.079,0.0046,0.0071,0.0,0.0,True,2026-03-10,Wednesday,35,False,2
EML1043,CRE0552,Weekly Newsletter,Language Learning,10135,10024,0.377,0.062,0.0088,0.0112,0.0,0.0,True,2025-10-05,Friday,60,False,2
EML1044,CRE0339,Product Launch,Gaming & Esports,7746,7690,0.354,0.046,0.0063,0.0058,7164.52,5.68,True,2025-09-27,Wednesday,47,False,4
EML1045,CRE0260,Product Launch,Comedy & Entertainment,1207,1186,0.337,0.098,0.0114,0.007,1594.5,4.0,False,2025-06-22,Monday,54,True,3
EML1046,CRE0553,Promotional Offer,Gaming & Esports,8176,8121,0.228,0.035,0.0019,0.0143,1030.86,1.58,True,2025-12-31,Tuesday,30,True,1
EML1047,CRE0515,New Content Alert,Parenting & Family,14800,13935,0.322,0.112,0.0123,0.0078,0.0,0.0,True,2025-12-09,Friday,64,False,1
EML1048,CRE0333,Abandoned Cart Recovery,Pet Care,13095,12197,0.404,0.106,0.0202,0.0135,3476.84,0.62,False,2025-07-16,Tuesday,73,True,3
EML1049,CRE0079,Re-engagement,Travel & Adventure,3553,3528,0.14,0.026,0.0023,0.006,0.0,0.0,False,2025-08-06,Friday,62,True,1
EML1050,CRE0272,New Content Alert,Gaming & Esports,11434,11246,0.445,0.08,0.0114,0.0079,0.0,0.0,False,2025-06-19,Friday,67,False,1
EML1051,CRE0534,Abandoned Cart Recovery,Business & Entrepreneurship,13488,12584,0.492,0.063,0.0077,0.0126,12667.64,3.03,True,2025-07-08,Monday,75,True,4
EML1052,CRE0081,Weekly Newsletter,Technology & Software,7433,7126,0.248,0.037,0.003,0.0138,0.0,0.0,True,2025-10-09,Tuesday,67,True,2
EML1053,CRE0522,Abandoned Cart Recovery,Home Decor & Interior Design,1199,1183,0.443,0.049,0.0069,0.009,1592.83,6.12,True,2025-08-18,Friday,37,False,4
EML1054,CRE0204,Weekly Newsletter,Home Decor & Interior Design,12703,11875,0.303,0.091,0.0077,0.006,0.0,0.0,True,2025-06-16,Tuesday,32,True,4
EML1055,CRE0151,Re-engagement,Travel & Adventure,996,979,0.189,0.042,0.0063,0.0131,0.0,0.0,True,2025-11-12,Tuesday,52,True,4
EML1056,CRE0030,Abandoned Cart Recovery,Gaming & Esports,3657,3587,0.573,0.192,0.0262,0.006,42043.33,10.45,False,2026-03-18,Tuesday,40,False,4
EML1057,CRE0358,New Content Alert,Science & Space,8495,8212,0.298,0.04,0.0068,0.0103,0.0,0.0,True,2025-09-10,Friday,64,True,3
EML1058,CRE0363,Weekly Newsletter,Sustainable Living,3086,2904,0.317,0.073,0.0074,0.0031,0.0,0.0,False,2026-01-29,Wednesday,46,True,2
EML1059,CRE0037,Promotional Offer,Photography & Videography,4301,3993,0.236,0.069,0.0065,0.0045,2395.28,3.42,True,2026-01-02,Thursday,73,True,1
EML1060,CRE0232,Weekly Newsletter,Science & Space,5548,5348,0.339,0.104,0.0208,0.0019,0.0,0.0,True,2025-04-11,Wednesday,43,True,1
EML1061,CRE0445,Weekly Newsletter,Finance & Investing,1441,1360,0.226,0.06,0.0041,0.0048,0.0,0.0,True,2026-01-23,Monday,33,True,2
EML1062,CRE0392,Promotional Offer,Science & Space,2250,2146,0.181,0.035,0.0019,0.009,1429.65,10.03,False,2025-11-02,Thursday,57,False,2
EML1063,CRE0508,New Content Alert,Sustainable Living,5742,5587,0.246,0.059,0.005,0.0132,0.0,0.0,False,2025-06-03,Friday,33,True,3
EML1064,CRE0185,Abandoned Cart Recovery,Home Decor & Interior Design,9584,9086,0.437,0.049,0.0065,0.0114,11964.45,5.83,False,2025-12-13,Thursday,58,True,1
EML1065,CRE0081,Re-engagement,Business & Entrepreneurship,7267,7003,0.213,0.064,0.0049,0.0048,0.0,0.0,False,2025-05-23,Tuesday,67,False,4
EML1066,CRE0127,Abandoned Cart Recovery,Technology & Software,6883,6732,0.358,0.078,0.0064,0.0098,10398.07,5.41,False,2026-01-10,Thursday,62,False,5
EML1067,CRE0190,Promotional Offer,Technology & Software,10130,9453,0.282,0.029,0.0028,0.0019,4374.12,5.28,True,2025-08-11,Wednesday,70,True,2
EML1068,CRE0331,Weekly Newsletter,Finance & Investing,3446,3206,0.274,0.077,0.0055,0.0144,0.0,0.0,True,2025-09-28,Thursday,63,False,5
EML1069,CRE0017,Weekly Newsletter,Language Learning,9381,8874,0.382,0.099,0.0181,0.0119,0.0,0.0,False,2025-05-09,Tuesday,52,True,5
EML1070,CRE0172,Weekly Newsletter,Photography & Videography,8476,8030,0.223,0.047,0.0084,0.0023,0.0,0.0,True,2025-06-05,Wednesday,52,True,4
EML1071,CRE0333,Re-engagement,Music & Audio Production,7626,7210,0.193,0.049,0.0032,0.0037,0.0,0.0,False,2026-01-16,Thursday,60,True,1
EML1072,CRE0558,Re-engagement,Music & Audio Production,10031,9564,0.248,0.078,0.0103,0.0081,0.0,0.0,False,2025-05-25,Wednesday,35,False,3
EML1073,CRE0345,Product Launch,Comedy & Entertainment,404,389,0.489,0.139,0.0259,0.0146,2839.39,10.34,True,2025-07-19,Wednesday,55,False,4
EML1074,CRE0392,Weekly Newsletter,Science & Space,7515,7296,0.219,0.023,0.0016,0.0082,0.0,0.0,True,2025-12-03,Thursday,53,True,2
EML1075,CRE0115,Product Launch,Home Decor & Interior Design,6567,6299,0.345,0.077,0.008,0.0044,7396.78,4.24,False,2025-05-21,Monday,65,True,2
EML1076,CRE0379,Weekly Newsletter,Education & Online Courses,7301,7281,0.37,0.104,0.0086,0.0129,0.0,0.0,False,2025-11-01,Monday,55,False,5
EML1077,CRE0480,Product Launch,Gaming & Esports,2722,2511,0.441,0.114,0.0119,0.0087,6418.07,4.69,True,2025-10-31,Friday,56,False,2
EML1078,CRE0369,Re-engagement,Music & Audio Production,10531,9829,0.23,0.066,0.0119,0.0015,0.0,0.0,True,2025-09-29,Friday,63,False,3
EML1079,CRE0287,Re-engagement,Technology & Software,14628,14210,0.193,0.05,0.0048,0.006,0.0,0.0,True,2025-09-04,Friday,37,True,5
EML1080,CRE0421,Abandoned Cart Recovery,Photography & Videography,11608,10891,0.471,0.137,0.0153,0.0036,42919.39,5.73,True,2025-09-05,Monday,64,False,3
EML1081,CRE0593,Weekly Newsletter,Travel & Adventure,12668,12483,0.313,0.105,0.0123,0.0102,0.0,0.0,True,2025-05-30,Thursday,52,True,3
EML1082,CRE0209,Re-engagement,Music & Audio Production,11239,10750,0.134,0.018,0.0009,0.0096,0.0,0.0,True,2025-04-08,Wednesday,57,False,3
EML1083,CRE0068,New Content Alert,Technology & Software,5448,5210,0.271,0.088,0.0057,0.0127,0.0,0.0,True,2025-08-21,Friday,55,True,2
EML1084,CRE0506,Promotional Offer,Education & Online Courses,12519,11838,0.223,0.046,0.0031,0.0046,2940.82,2.29,False,2025-07-01,Wednesday,75,True,1
EML1085,CRE0034,Weekly Newsletter,Travel & Adventure,10793,10444,0.233,0.024,0.0035,0.0048,0.0,0.0,True,2025-05-31,Tuesday,37,False,5
EML1086,CRE0325,Weekly Newsletter,Beauty & Fashion,11389,10511,0.223,0.045,0.0081,0.0089,0.0,0.0,True,2025-12-02,Tuesday,67,False,1
EML1087,CRE0100,Abandoned Cart Recovery,Photography & Videography,5687,5481,0.555,0.08,0.0146,0.003,23710.01,9.39,False,2026-03-10,Wednesday,40,False,2
EML1088,CRE0591,New Content Alert,Comedy & Entertainment,9502,8879,0.437,0.081,0.0102,0.006,0.0,0.0,False,2025-11-09,Wednesday,54,True,3
EML1089,CRE0303,New Content Alert,Home Decor & Interior Design,14938,14801,0.415,0.141,0.0251,0.007,0.0,0.0,True,2025-07-14,Tuesday,30,True,1
EML1090,CRE0322,Product Launch,Language Learning,1915,1895,0.347,0.053,0.0037,0.0016,3359.87,9.54,False,2025-07-14,Monday,37,False,3
EML1091,CRE0474,Re-engagement,Photography & Videography,11118,10805,0.165,0.04,0.0068,0.01,0.0,0.0,False,2025-06-08,Wednesday,36,False,3
EML1092,CRE0485,Promotional Offer,Gaming & Esports,11267,10925,0.221,0.037,0.0054,0.0141,7149.31,7.76,False,2025-06-19,Friday,35,False,1
EML1093,CRE0529,New Content Alert,Travel & Adventure,4025,3716,0.278,0.09,0.0082,0.0073,0.0,0.0,False,2025-05-22,Friday,71,True,4
EML1094,CRE0457,Promotional Offer,Business & Entrepreneurship,4964,4956,0.239,0.065,0.0071,0.0122,1542.31,2.0,False,2025-12-23,Monday,73,True,3
EML1095,CRE0045,Abandoned Cart Recovery,Travel & Adventure,8844,8277,0.617,0.167,0.0173,0.001,7290.22,0.8,False,2025-09-15,Thursday,60,True,3
EML1096,CRE0212,Promotional Offer,Language Learning,4254,3981,0.267,0.035,0.004,0.0019,1514.61,3.81,True,2025-11-18,Friday,55,True,5
EML1097,CRE0119,Weekly Newsletter,Music & Audio Production,7807,7786,0.221,0.074,0.0072,0.0137,0.0,0.0,False,2025-09-07,Monday,44,False,2
EML1098,CRE0322,Weekly Newsletter,Gaming & Esports,9243,9095,0.368,0.042,0.0032,0.0034,0.0,0.0,True,2025-03-26,Tuesday,64,False,5
EML1099,CRE0269,Re-engagement,Language Learning,4524,4227,0.247,0.047,0.0036,0.0133,0.0,0.0,False,2025-12-31,Wednesday,61,True,4
EML1100,CRE0258,Re-engagement,Beauty & Fashion,2019,1871,0.156,0.053,0.0054,0.0012,0.0,0.0,True,2025-10-06,Wednesday,60,False,5
EML1101,CRE0531,Product Launch,Pet Care,231,213,0.345,0.102,0.0077,0.0059,390.19,4.8,True,2025-10-20,Monday,32,True,4
EML1102,CRE0357,Abandoned Cart Recovery,Sustainable Living,12572,12360,0.408,0.116,0.0144,0.0041,51884.66,8.72,False,2025-09-06,Tuesday,48,False,1
EML1103,CRE0558,Re-engagement,Home Decor & Interior Design,1255,1240,0.235,0.028,0.0032,0.0051,0.0,0.0,True,2025-09-28,Thursday,59,True,3
EML1104,CRE0279,Weekly Newsletter,Language Learning,4451,4344,0.202,0.055,0.0042,0.0095,0.0,0.0,False,2025-08-30,Tuesday,59,True,2
EML1105,CRE0444,Abandoned Cart Recovery,Parenting & Family,11568,11213,0.602,0.16,0.0291,0.0053,101060.64,9.07,True,2025-09-11,Tuesday,38,True,2
EML1106,CRE0083,Abandoned Cart Recovery,Photography & Videography,10383,9786,0.33,0.107,0.0058,0.003,12685.18,3.46,False,2025-10-22,Monday,38,True,4
EML1107,CRE0168,New Content Alert,Pet Care,13822,13229,0.331,0.094,0.0078,0.0138,0.0,0.0,True,2025-09-22,Wednesday,66,False,1
EML1108,CRE0140,Product Launch,Pet Care,3818,3559,0.317,0.091,0.0073,0.0056,4152.2,3.77,True,2025-11-21,Tuesday,46,True,5
EML1109,CRE0103,New Content Alert,Pet Care,6358,5875,0.349,0.065,0.0033,0.0057,0.0,0.0,False,2025-09-28,Monday,64,True,5
EML1110,CRE0246,Weekly Newsletter,Home Decor & Interior Design,376,372,0.372,0.058,0.0095,0.0094,0.0,0.0,False,2025-09-29,Friday,69,False,3
EML1111,CRE0120,Weekly Newsletter,Comedy & Entertainment,11438,11362,0.369,0.078,0.0046,0.0094,0.0,0.0,True,2025-05-30,Thursday,54,True,3
EML1112,CRE0543,Weekly Newsletter,Business & Entrepreneurship,1066,1041,0.348,0.07,0.0085,0.0014,0.0,0.0,False,2025-11-29,Monday,48,False,2
EML1113,CRE0473,Weekly Newsletter,Gaming & Esports,14354,14109,0.292,0.035,0.0069,0.0086,0.0,0.0,True,2025-04-18,Monday,33,False,1
EML1114,CRE0224,Re-engagement,Parenting & Family,721,720,0.231,0.041,0.0055,0.0039,0.0,0.0,True,2025-09-01,Friday,68,True,2
EML1115,CRE0386,New Content Alert,Sustainable Living,13976,12988,0.414,0.121,0.0181,0.009,0.0,0.0,True,2025-05-06,Tuesday,63,True,1
EML1116,CRE0557,Product Launch,Music & Audio Production,10386,9744,0.342,0.096,0.0156,0.0109,33724.22,9.89,True,2025-08-21,Monday,31,True,4
EML1117,CRE0436,Weekly Newsletter,Technology & Software,7786,7207,0.389,0.047,0.0025,0.0071,0.0,0.0,True,2025-10-28,Tuesday,53,True,1
EML1118,CRE0586,Re-engagement,Education & Online Courses,11877,11140,0.249,0.039,0.0022,0.0145,0.0,0.0,True,2025-10-19,Monday,42,False,5
EML1119,CRE0389,Weekly Newsletter,Travel & Adventure,1290,1257,0.32,0.058,0.0046,0.0059,0.0,0.0,True,2025-10-30,Monday,52,True,4
EML1120,CRE0176,Re-engagement,Finance & Investing,13227,12497,0.147,0.051,0.0098,0.0139,0.0,0.0,True,2025-05-31,Tuesday,59,False,2
EML1121,CRE0459,Weekly Newsletter,Pet Care,1430,1398,0.226,0.053,0.0092,0.0094,0.0,0.0,False,2025-08-03,Thursday,36,False,1
EML1122,CRE0215,Product Launch,Personal Development,9208,8845,0.288,0.062,0.0065,0.0072,13613.81,8.28,True,2025-11-12,Monday,51,False,4
EML1123,CRE0515,New Content Alert,Travel & Adventure,3970,3669,0.304,0.062,0.0084,0.011,0.0,0.0,True,2025-11-03,Friday,45,False,1
EML1124,CRE0294,Weekly Newsletter,Parenting & Family,3786,3730,0.233,0.044,0.0078,0.0058,0.0,0.0,False,2026-02-02,Tuesday,41,False,1
EML1125,CRE0051,Promotional Offer,Comedy & Entertainment,4157,4120,0.346,0.037,0.0044,0.0048,5162.14,9.7,False,2026-01-15,Thursday,63,False,4
EML1126,CRE0165,New Content Alert,Technology & Software,9736,9314,0.392,0.049,0.0064,0.0121,0.0,0.0,False,2025-11-07,Monday,67,True,2
EML1127,CRE0372,Product Launch,Gaming & Esports,12578,12069,0.446,0.145,0.0243,0.0074,7239.43,0.89,False,2025-07-28,Wednesday,37,False,1
EML1128,CRE0317,Re-engagement,Music & Audio Production,2036,1880,0.167,0.047,0.0077,0.0022,0.0,0.0,True,2025-12-07,Monday,56,True,1
EML1129,CRE0460,Product Launch,Travel & Adventure,7335,7209,0.451,0.064,0.0056,0.0133,6817.3,3.22,True,2025-07-18,Tuesday,63,False,5
EML1130,CRE0476,Promotional Offer,Photography & Videography,2211,2184,0.229,0.053,0.0046,0.0139,2865.97,10.68,True,2025-09-11,Friday,67,False,5
EML1131,CRE0514,Abandoned Cart Recovery,Music & Audio Production,3172,2995,0.347,0.048,0.0041,0.0122,1928.4,3.65,False,2026-02-12,Monday,51,False,3
EML1132,CRE0146,Abandoned Cart Recovery,Comedy & Entertainment,9336,8813,0.402,0.074,0.0086,0.0046,7970.77,2.87,True,2025-09-23,Friday,43,False,1
EML1133,CRE0153,Abandoned Cart Recovery,Science & Space,4823,4631,0.323,0.037,0.0041,0.0039,3487.2,6.05,False,2025-11-23,Thursday,57,False,3
EML1134,CRE0004,Product Launch,Food & Cooking,429,420,0.443,0.128,0.0213,0.0054,2858.31,11.75,True,2025-10-29,Friday,38,False,5
EML1135,CRE0394,Weekly Newsletter,Education & Online Courses,6602,6249,0.38,0.114,0.0088,0.0139,0.0,0.0,False,2025-10-06,Monday,40,False,1
EML1136,CRE0529,Weekly Newsletter,Technology & Software,2259,2232,0.242,0.038,0.0055,0.0085,0.0,0.0,True,2025-12-08,Wednesday,57,False,3
EML1137,CRE0148,New Content Alert,Pet Care,13159,12533,0.247,0.06,0.0116,0.0035,0.0,0.0,True,2025-06-02,Thursday,70,False,3
EML1138,CRE0538,New Content Alert,Pet Care,3039,2976,0.312,0.077,0.0061,0.0076,0.0,0.0,True,2025-05-28,Tuesday,37,False,2
EML1139,CRE0178,Product Launch,Finance & Investing,5974,5599,0.514,0.164,0.022,0.0016,52876.35,10.5,True,2025-11-29,Monday,32,True,1
EML1140,CRE0469,Weekly Newsletter,Home Decor & Interior Design,6723,6330,0.286,0.069,0.0057,0.0092,0.0,0.0,False,2025-09-30,Tuesday,62,True,5
EML1141,CRE0557,Weekly Newsletter,Photography & Videography,3887,3714,0.255,0.085,0.0132,0.0061,0.0,0.0,True,2025-05-21,Monday,56,False,2
EML1142,CRE0095,Promotional Offer,Music & Audio Production,14708,13989,0.219,0.054,0.0028,0.0038,3513.52,2.02,False,2026-01-19,Monday,45,False,3
EML1143,CRE0040,Promotional Offer,Language Learning,10218,10065,0.213,0.049,0.0061,0.0103,1023.79,0.96,True,2025-07-12,Tuesday,73,True,3
EML1144,CRE0476,Abandoned Cart Recovery,Music & Audio Production,12841,11824,0.58,0.105,0.02,0.0132,41055.89,5.25,True,2025-10-25,Thursday,51,True,4
EML1145,CRE0388,Weekly Newsletter,Sustainable Living,11353,11063,0.207,0.067,0.0034,0.0087,0.0,0.0,False,2025-11-04,Wednesday,50,False,5
EML1146,CRE0292,New Content Alert,Science & Space,4934,4845,0.368,0.115,0.0089,0.0037,0.0,0.0,True,2026-01-19,Monday,31,False,5
EML1147,CRE0205,Weekly Newsletter,Business & Entrepreneurship,12543,12181,0.304,0.064,0.0085,0.0051,0.0,0.0,False,2025-07-04,Tuesday,70,True,4
EML1148,CRE0592,New Content Alert,Technology & Software,8398,8129,0.268,0.047,0.0057,0.0021,0.0,0.0,True,2025-12-06,Wednesday,43,True,4
EML1149,CRE0229,Weekly Newsletter,Finance & Investing,9206,9189,0.35,0.047,0.0025,0.012,0.0,0.0,True,2025-09-12,Tuesday,36,True,2
EML1150,CRE0298,Weekly Newsletter,Beauty & Fashion,11565,11255,0.326,0.059,0.0057,0.0149,0.0,0.0,True,2025-12-06,Tuesday,73,False,2
EML1151,CRE0524,Promotional Offer,Finance & Investing,11147,10985,0.245,0.026,0.0019,0.0113,3365.7,4.74,True,2025-05-31,Wednesday,62,True,4
EML1152,CRE0356,Re-engagement,Education & Online Courses,6184,6092,0.134,0.039,0.0048,0.0137,0.0,0.0,False,2025-06-26,Monday,52,True,2
EML1153,CRE0185,Re-engagement,Food & Cooking,14865,14857,0.222,0.073,0.01,0.0047,0.0,0.0,True,2025-06-21,Monday,35,True,3
EML1154,CRE0395,Re-engagement,Pet Care,5857,5426,0.217,0.041,0.0066,0.0027,0.0,0.0,True,2025-07-15,Friday,58,True,3
EML1155,CRE0377,Weekly Newsletter,Parenting & Family,6233,6011,0.264,0.032,0.0032,0.0023,0.0,0.0,True,2025-06-21,Wednesday,41,False,3
EML1156,CRE0051,Abandoned Cart Recovery,Language Learning,13966,13153,0.408,0.125,0.0245,0.0095,41168.97,5.78,True,2025-12-09,Wednesday,74,True,2
EML1157,CRE0111,Weekly Newsletter,Science & Space,14982,14064,0.234,0.069,0.0104,0.0093,0.0,0.0,True,2025-10-26,Wednesday,56,False,3
EML1158,CRE0151,Promotional Offer,Personal Development,12080,11733,0.312,0.065,0.0095,0.0104,16585.31,6.77,True,2025-09-08,Friday,56,False,2
EML1159,CRE0205,Weekly Newsletter,Comedy & Entertainment,14952,14596,0.257,0.054,0.0073,0.0128,0.0,0.0,False,2025-09-11,Thursday,67,True,5
EML1160,CRE0260,Re-engagement,Sustainable Living,6238,5889,0.232,0.038,0.0028,0.0017,0.0,0.0,True,2025-06-30,Tuesday,63,True,2
EML1161,CRE0163,Weekly Newsletter,Science & Space,12011,11829,0.225,0.075,0.0055,0.0039,0.0,0.0,True,2025-10-09,Tuesday,66,False,2
EML1162,CRE0437,Re-engagement,Home Decor & Interior Design,596,569,0.204,0.037,0.0053,0.0024,0.0,0.0,False,2026-01-08,Wednesday,52,True,2
EML1163,CRE0113,New Content Alert,Language Learning,8846,8323,0.317,0.092,0.0113,0.0106,0.0,0.0,True,2025-05-16,Wednesday,61,True,4
EML1164,CRE0301,New Content Alert,Food & Cooking,14513,14177,0.283,0.092,0.0069,0.0071,0.0,0.0,False,2025-10-12,Friday,67,True,5
EML1165,CRE0483,Re-engagement,Photography & Videography,6606,6137,0.219,0.068,0.0111,0.0067,0.0,0.0,True,2025-08-31,Wednesday,53,True,4
EML1166,CRE0437,Promotional Offer,Language Learning,2934,2870,0.282,0.055,0.0059,0.0127,3085.33,6.78,True,2026-01-03,Friday,57,True,1
EML1167,CRE0430,New Content Alert,Technology & Software,3799,3507,0.347,0.045,0.0086,0.0049,0.0,0.0,False,2026-03-07,Monday,41,True,4
EML1168,CRE0460,Re-engagement,Photography & Videography,14635,13988,0.21,0.045,0.0033,0.0026,0.0,0.0,True,2025-09-13,Thursday,62,True,5
EML1169,CRE0056,Promotional Offer,Science & Space,5585,5532,0.331,0.048,0.0033,0.0132,6246.91,7.04,True,2026-03-17,Thursday,47,True,5
EML1170,CRE0569,Abandoned Cart Recovery,Business & Entrepreneurship,12924,12565,0.381,0.052,0.0071,0.0103,17078.55,6.67,True,2025-08-10,Thursday,75,False,1
EML1171,CRE0541,Re-engagement,Food & Cooking,3897,3714,0.206,0.066,0.0128,0.0108,0.0,0.0,False,2025-05-24,Tuesday,68,True,5
EML1172,CRE0337,Re-engagement,Food & Cooking,6110,5906,0.187,0.037,0.0055,0.0016,0.0,0.0,True,2025-05-16,Thursday,43,True,5
EML1173,CRE0007,New Content Alert,Education & Online Courses,2004,1848,0.424,0.146,0.0253,0.0064,0.0,0.0,True,2026-01-06,Tuesday,64,True,5
EML1174,CRE0267,New Content Alert,Language Learning,3806,3730,0.337,0.052,0.0069,0.0076,0.0,0.0,False,2025-12-09,Friday,47,False,5
EML1175,CRE0144,Product Launch,Education & Online Courses,4065,3946,0.446,0.115,0.0109,0.0066,23330.46,11.19,False,2025-07-17,Thursday,41,True,5
EML1176,CRE0544,New Content Alert,Finance & Investing,9678,9116,0.427,0.127,0.0206,0.0018,0.0,0.0,False,2026-03-15,Thursday,56,False,1
EML1177,CRE0045,Abandoned Cart Recovery,Comedy & Entertainment,7150,6731,0.367,0.105,0.0106,0.0011,24714.61,8.97,False,2025-12-12,Friday,39,False,2
EML1178,CRE0562,Re-engagement,Education & Online Courses,4934,4642,0.134,0.022,0.0042,0.014,0.0,0.0,True,2026-01-15,Wednesday,46,False,4
EML1179,CRE0247,Abandoned Cart Recovery,Beauty & Fashion,9767,9554,0.366,0.11,0.0079,0.0135,45259.56,11.51,False,2026-02-17,Friday,64,True,2
EML1180,CRE0145,Promotional Offer,Finance & Investing,5263,5108,0.253,0.077,0.006,0.0038,7740.9,7.55,True,2026-01-11,Wednesday,30,False,4
EML1181,CRE0414,Weekly Newsletter,Personal Development,10762,10324,0.277,0.053,0.0051,0.0067,0.0,0.0,False,2025-03-19,Tuesday,55,True,2
EML1182,CRE0392,Abandoned Cart Recovery,Sustainable Living,6827,6756,0.323,0.042,0.0026,0.0091,564.95,0.61,False,2025-11-22,Thursday,64,False,5
EML1183,CRE0190,Re-engagement,Music & Audio Production,4199,4029,0.145,0.016,0.0023,0.0116,0.0,0.0,True,2026-02-21,Monday,37,True,5
EML1184,CRE0363,New Content Alert,Language Learning,7289,7117,0.281,0.075,0.014,0.0068,0.0,0.0,False,2025-12-14,Wednesday,30,False,1
EML1185,CRE0538,Promotional Offer,Home Decor & Interior Design,5242,5070,0.298,0.098,0.0179,0.0129,13287.98,8.68,False,2025-11-03,Wednesday,75,True,3
EML1186,CRE0370,New Content Alert,Personal Development,7708,7554,0.252,0.08,0.0157,0.0062,0.0,0.0,False,2025-05-08,Wednesday,34,True,1
EML1187,CRE0499,Abandoned Cart Recovery,Business & Entrepreneurship,2748,2629,0.542,0.16,0.0099,0.0112,10723.8,4.5,True,2025-05-17,Tuesday,30,False,5
EML1188,CRE0256,New Content Alert,Photography & Videography,5585,5148,0.286,0.041,0.0049,0.0079,0.0,0.0,False,2025-05-02,Wednesday,45,True,5
EML1189,CRE0319,New Content Alert,Language Learning,6912,6593,0.264,0.08,0.0078,0.004,0.0,0.0,False,2025-11-02,Tuesday,38,False,1
EML1190,CRE0388,New Content Alert,Beauty & Fashion,1757,1693,0.433,0.113,0.0078,0.0032,0.0,0.0,True,2025-11-03,Monday,63,False,4
EML1191,CRE0309,Product Launch,Technology & Software,4319,4186,0.467,0.062,0.0058,0.0047,5527.31,4.42,False,2025-12-07,Thursday,49,True,2
EML1192,CRE0135,Weekly Newsletter,Science & Space,4590,4295,0.211,0.053,0.0039,0.002,0.0,0.0,False,2025-08-07,Tuesday,50,True,3
EML1193,CRE0106,Re-engagement,Sustainable Living,10576,10484,0.231,0.063,0.0085,0.0119,0.0,0.0,False,2025-10-03,Monday,70,True,2
EML1194,CRE0012,New Content Alert,Travel & Adventure,2813,2742,0.301,0.053,0.009,0.0038,0.0,0.0,True,2026-02-19,Monday,39,False,5
EML1195,CRE0289,Product Launch,Technology & Software,444,413,0.359,0.083,0.0088,0.0039,168.02,1.27,True,2025-08-22,Thursday,32,False,3
EML1196,CRE0251,Promotional Offer,Personal Development,12276,11641,0.297,0.067,0.0061,0.0039,26650.96,10.91,False,2025-09-07,Monday,34,True,1
EML1197,CRE0149,Weekly Newsletter,Comedy & Entertainment,2583,2419,0.391,0.136,0.0117,0.0141,0.0,0.0,False,2025-11-17,Tuesday,52,True,3
EML1198,CRE0142,Promotional Offer,Parenting & Family,9835,9435,0.272,0.038,0.0028,0.0069,5072.56,4.99,False,2025-12-13,Friday,31,True,4
EML1199,CRE0409,New Content Alert,Finance & Investing,13789,13719,0.271,0.072,0.008,0.0064,0.0,0.0,True,2026-02-19,Wednesday,60,True,5
EML1200,CRE0001,Re-engagement,Business & Entrepreneurship,6632,6458,0.247,0.085,0.0154,0.0143,0.0,0.0,False,2025-04-02,Friday,37,True,4
